countyfips,state_name,county_name,NIC_2019,NIC_2020,NUI_2019,NUI_2020,nic_moe_2019,nic_moe_2020,nui_moe_2019,nui_moe_2020,statefips
15,Kentucky,Boone County,108423.0,109385.0,6474.0,6912.0,811.0,930.0,811.0,930.0,21
17,Kentucky,Bourbon County,14162.0,14295.0,1465.0,1288.0,190.0,197.0,190.0,197.0,21
19,Kentucky,Boyd County,33056.0,33051.0,2519.0,2181.0,329.0,324.0,329.0,324.0,21
21,Kentucky,Boyle County,19718.0,19983.0,1385.0,1406.0,186.0,214.0,186.0,214.0,21
23,Kentucky,Bracken County,6314.0,6239.0,501.0,472.0,67.0,73.0,67.0,73.0,21
25,Kentucky,Breathitt County,9249.0,9312.0,780.0,572.0,108.0,94.0,108.0,94.0,21
27,Kentucky,Breckinridge County,14650.0,14753.0,1427.0,1194.0,183.0,182.0,183.0,182.0,21
29,Kentucky,Bullitt County,64150.0,64544.0,4141.0,3745.0,511.0,520.0,511.0,520.0,21
31,Kentucky,Butler County,9267.0,9075.0,992.0,961.0,124.0,143.0,124.0,143.0,21
33,Kentucky,Caldwell County,9121.0,9080.0,785.0,715.0,106.0,113.0,106.0,113.0,21
35,Kentucky,Calloway County,26376.0,26190.0,2618.0,2814.0,350.0,446.0,350.0,446.0,21
37,Kentucky,Campbell County,71992.0,71844.0,4324.0,4266.0,542.0,600.0,542.0,600.0,21
39,Kentucky,Carlisle County,3351.0,3309.0,350.0,355.0,45.0,52.0,45.0,52.0,21
41,Kentucky,Carroll County,7997.0,7991.0,713.0,718.0,98.0,115.0,98.0,115.0,21
43,Kentucky,Carter County,18999.0,18780.0,1860.0,1744.0,242.0,258.0,242.0,258.0,21
45,Kentucky,Casey County,10987.0,11021.0,1327.0,1095.0,175.0,170.0,175.0,170.0,21
47,Kentucky,Christian County,50868.0,50909.0,4739.0,4210.0,704.0,663.0,704.0,663.0,21
49,Kentucky,Clark County,27314.0,27258.0,1981.0,2002.0,257.0,308.0,257.0,308.0,21
51,Kentucky,Clay County,13496.0,13562.0,1382.0,1056.0,180.0,170.0,180.0,170.0,21
53,Kentucky,Clinton County,7245.0,7041.0,723.0,745.0,101.0,116.0,101.0,116.0,21
55,Kentucky,Crittenden County,6167.0,6149.0,553.0,580.0,74.0,90.0,74.0,90.0,21
57,Kentucky,Cumberland County,4607.0,4537.0,408.0,369.0,57.0,60.0,57.0,60.0,21
59,Kentucky,Daviess County,75793.0,76099.0,6033.0,5789.0,725.0,767.0,725.0,767.0,21
61,Kentucky,Edmonson County,8582.0,8580.0,888.0,917.0,118.0,139.0,118.0,139.0,21
63,Kentucky,Elliott County,4583.0,4508.0,336.0,260.0,49.0,44.0,49.0,44.0,21
65,Kentucky,Estill County,10196.0,10207.0,929.0,826.0,128.0,133.0,128.0,133.0,21
67,Kentucky,Fayette County,243591.0,245753.0,23429.0,20241.0,2233.0,2168.0,2233.0,2168.0,21
69,Kentucky,Fleming County,10607.0,10858.0,1220.0,875.0,156.0,132.0,156.0,132.0,21
71,Kentucky,Floyd County,25843.0,25765.0,2465.0,1791.0,305.0,265.0,305.0,265.0,21
73,Kentucky,Franklin County,36979.0,36751.0,3134.0,3215.0,401.0,469.0,401.0,469.0,21
75,Kentucky,Fulton County,3949.0,3811.0,290.0,321.0,42.0,55.0,42.0,55.0,21
77,Kentucky,Gallatin County,6855.0,6669.0,696.0,704.0,92.0,108.0,92.0,108.0,21
79,Kentucky,Garrard County,12986.0,12932.0,1336.0,1258.0,173.0,183.0,173.0,183.0,21
81,Kentucky,Grant County,19606.0,19498.0,1414.0,1653.0,189.0,257.0,189.0,257.0,21
83,Kentucky,Graves County,27208.0,26724.0,2607.0,2404.0,333.0,357.0,333.0,357.0,21
85,Kentucky,Grayson County,18934.0,19107.0,1850.0,1571.0,247.0,245.0,247.0,245.0,21
87,Kentucky,Green County,7648.0,7611.0,887.0,902.0,116.0,137.0,116.0,137.0,21
89,Kentucky,Greenup County,25547.0,25389.0,1802.0,1604.0,234.0,237.0,234.0,237.0,21
91,Kentucky,Hancock County,6716.0,6614.0,438.0,499.0,61.0,79.0,61.0,79.0,21
93,Kentucky,Hardin County,85843.0,84861.0,5818.0,6416.0,723.0,902.0,723.0,902.0,21
95,Kentucky,Harlan County,18680.0,18683.0,1670.0,1162.0,219.0,180.0,219.0,180.0,21
97,Kentucky,Harrison County,14189.0,14244.0,1177.0,1099.0,153.0,163.0,153.0,163.0,21
99,Kentucky,Hart County,14129.0,13956.0,1376.0,1356.0,176.0,202.0,176.0,202.0,21
101,Kentucky,Henderson County,33573.0,33028.0,2556.0,2322.0,329.0,341.0,329.0,341.0,21
103,Kentucky,Henry County,11881.0,11858.0,1240.0,1143.0,158.0,164.0,158.0,164.0,21
105,Kentucky,Hickman County,2805.0,2756.0,271.0,303.0,37.0,45.0,37.0,45.0,21
107,Kentucky,Hopkins County,32940.0,32709.0,2419.0,2416.0,296.0,342.0,296.0,342.0,21
109,Kentucky,Jackson County,9805.0,9830.0,899.0,810.0,124.0,130.0,124.0,130.0,21
111,Kentucky,Jefferson County,580599.0,584617.0,44606.0,35399.0,3347.0,3048.0,3347.0,3048.0,21
113,Kentucky,Jessamine County,40625.0,40435.0,3632.0,3421.0,440.0,485.0,440.0,485.0,21
115,Kentucky,Johnson County,16116.0,16056.0,1359.0,1124.0,174.0,171.0,174.0,171.0,21
117,Kentucky,Kenton County,131901.0,132819.0,9138.0,8509.0,1030.0,1078.0,1030.0,1078.0,21
119,Kentucky,Knott County,10208.0,10037.0,964.0,739.0,127.0,117.0,127.0,117.0,21
121,Kentucky,Knox County,22676.0,22802.0,1982.0,1660.0,279.0,277.0,279.0,277.0,21
123,Kentucky,Larue County,10562.0,10569.0,968.0,878.0,129.0,136.0,129.0,136.0,21
125,Kentucky,Laurel County,45599.0,46047.0,4115.0,3748.0,521.0,545.0,521.0,545.0,21
127,Kentucky,Lawrence County,11291.0,11395.0,1077.0,958.0,144.0,147.0,144.0,147.0,21
129,Kentucky,Lee County,4673.0,4522.0,371.0,320.0,53.0,53.0,53.0,53.0,21
131,Kentucky,Leslie County,7119.0,7039.0,647.0,479.0,85.0,76.0,85.0,76.0,21
133,Kentucky,Letcher County,15565.0,15248.0,1355.0,1184.0,177.0,184.0,177.0,184.0,21
135,Kentucky,Lewis County,9651.0,9625.0,950.0,801.0,125.0,125.0,125.0,125.0,21
137,Kentucky,Lincoln County,17732.0,17894.0,1863.0,1505.0,235.0,221.0,235.0,221.0,21
139,Kentucky,Livingston County,6511.0,6348.0,552.0,506.0,76.0,79.0,76.0,79.0,21
141,Kentucky,Logan County,19938.0,20027.0,1811.0,1783.0,238.0,269.0,238.0,269.0,21
143,Kentucky,Lyon County,4571.0,4583.0,422.0,348.0,55.0,55.0,55.0,55.0,21
151,Kentucky,Madison County,68370.0,69152.0,5166.0,5119.0,638.0,731.0,638.0,731.0,21
153,Kentucky,Magoffin County,8835.0,8744.0,982.0,800.0,130.0,129.0,130.0,129.0,21
155,Kentucky,Marion County,14404.0,14414.0,1175.0,1089.0,153.0,169.0,153.0,169.0,21
157,Kentucky,Marshall County,22259.0,21993.0,1723.0,1852.0,226.0,265.0,226.0,265.0,21
159,Kentucky,Martin County,7200.0,7169.0,617.0,462.0,81.0,71.0,81.0,71.0,21
161,Kentucky,Mason County,12471.0,12441.0,1114.0,1017.0,145.0,156.0,145.0,156.0,21
145,Kentucky,McCracken County,47678.0,47574.0,3612.0,3281.0,446.0,484.0,446.0,484.0,21
147,Kentucky,McCreary County,11460.0,11528.0,1090.0,851.0,161.0,150.0,161.0,150.0,21
149,Kentucky,McLean County,6780.0,6584.0,543.0,586.0,69.0,87.0,69.0,87.0,21
163,Kentucky,Meade County,22610.0,22287.0,1548.0,1692.0,205.0,251.0,205.0,251.0,21
165,Kentucky,Menifee County,4618.0,4617.0,406.0,372.0,55.0,60.0,55.0,60.0,21
167,Kentucky,Mercer County,16294.0,16268.0,1401.0,1285.0,180.0,195.0,180.0,195.0,21
169,Kentucky,Metcalfe County,7315.0,7289.0,652.0,588.0,91.0,97.0,91.0,97.0,21
171,Kentucky,Monroe County,7581.0,7536.0,867.0,759.0,111.0,117.0,111.0,117.0,21
173,Kentucky,Montgomery County,21403.0,21301.0,1738.0,1723.0,228.0,264.0,228.0,264.0,21
175,Kentucky,Morgan County,8146.0,8317.0,844.0,666.0,110.0,103.0,110.0,103.0,21
177,Kentucky,Muhlenberg County,21250.0,21204.0,1934.0,1691.0,246.0,246.0,246.0,246.0,21
179,Kentucky,Nelson County,36161.0,35963.0,2420.0,2535.0,312.0,374.0,312.0,374.0,21
181,Kentucky,Nicholas County,5318.0,5402.0,610.0,475.0,81.0,76.0,81.0,76.0,21
183,Kentucky,Ohio County,17844.0,17592.0,1501.0,1440.0,202.0,218.0,202.0,218.0,21
185,Kentucky,Oldham County,51990.0,52044.0,2356.0,2416.0,284.0,333.0,284.0,333.0,21
187,Kentucky,Owen County,8017.0,7973.0,741.0,811.0,98.0,120.0,98.0,120.0,21
189,Kentucky,Owsley County,3195.0,3128.0,253.0,198.0,35.0,33.0,35.0,33.0,21
191,Kentucky,Pendleton County,11133.0,11065.0,962.0,959.0,127.0,144.0,127.0,144.0,21
193,Kentucky,Perry County,19049.0,19146.0,1657.0,1162.0,212.0,179.0,212.0,179.0,21
195,Kentucky,Pike County,41054.0,40906.0,4051.0,3214.0,478.0,456.0,478.0,456.0,21
197,Kentucky,Powell County,9330.0,9223.0,754.0,663.0,103.0,105.0,103.0,105.0,21
199,Kentucky,Pulaski County,46946.0,48195.0,4845.0,3476.0,590.0,510.0,590.0,510.0,21
201,Kentucky,Robertson County,1483.0,1477.0,136.0,118.0,19.0,19.0,19.0,19.0,21
203,Kentucky,Rockcastle County,12258.0,12410.0,1004.0,779.0,136.0,122.0,136.0,122.0,21
205,Kentucky,Rowan County,16402.0,16656.0,1431.0,1309.0,209.0,226.0,209.0,226.0,21
207,Kentucky,Russell County,12684.0,12789.0,1394.0,1193.0,178.0,180.0,178.0,180.0,21
209,Kentucky,Scott County,46023.0,47197.0,3076.0,2962.0,379.0,422.0,379.0,422.0,21
211,Kentucky,Shelby County,36424.0,37051.0,3759.0,3246.0,454.0,454.0,454.0,454.0,21
213,Kentucky,Simpson County,13996.0,13842.0,1129.0,1214.0,153.0,192.0,153.0,192.0,21
215,Kentucky,Spencer County,15567.0,15517.0,1029.0,1138.0,131.0,166.0,131.0,166.0,21
217,Kentucky,Taylor County,18183.0,18230.0,1442.0,1282.0,204.0,208.0,204.0,208.0,21
219,Kentucky,Todd County,8790.0,8701.0,1266.0,1309.0,157.0,188.0,157.0,188.0,21
221,Kentucky,Trigg County,10216.0,10297.0,943.0,810.0,124.0,128.0,124.0,128.0,21
223,Kentucky,Trimble County,6426.0,6368.0,495.0,498.0,68.0,78.0,68.0,78.0,21
225,Kentucky,Union County,10822.0,10723.0,998.0,912.0,138.0,146.0,138.0,146.0,21
227,Kentucky,Warren County,98494.0,100769.0,9688.0,8997.0,1107.0,1182.0,1107.0,1182.0,21
229,Kentucky,Washington County,8932.0,8789.0,852.0,943.0,107.0,139.0,107.0,139.0,21
231,Kentucky,Wayne County,14107.0,14029.0,1298.0,1150.0,182.0,184.0,182.0,184.0,21
233,Kentucky,Webster County,9187.0,9048.0,1057.0,1040.0,132.0,147.0,132.0,147.0,21
235,Kentucky,Whitley County,26349.0,26479.0,2178.0,1939.0,279.0,294.0,279.0,294.0,21
237,Kentucky,Wolfe County,5139.0,5139.0,438.0,380.0,61.0,62.0,61.0,62.0,21
239,Kentucky,Woodford County,19448.0,19347.0,1652.0,1578.0,202.0,234.0,202.0,234.0,21
1,Louisiana,Acadia Parish,46301.0,45645.0,5206.0,5029.0,619.0,693.0,619.0,693.0,22
3,Louisiana,Allen Parish,15937.0,15839.0,1784.0,1570.0,237.0,229.0,237.0,229.0,22
5,Louisiana,Ascension Parish,102236.0,103305.0,8059.0,7501.0,925.0,995.0,925.0,995.0,22
7,Louisiana,Assumption Parish,15822.0,15291.0,1771.0,1660.0,228.0,243.0,228.0,243.0,22
9,Louisiana,Avoyelles Parish,26993.0,26500.0,3206.0,3035.0,397.0,427.0,397.0,427.0,22
11,Louisiana,Beauregard Parish,27046.0,27328.0,3327.0,3104.0,387.0,411.0,387.0,411.0,22
13,Louisiana,Bienville Parish,9220.0,8910.0,971.0,900.0,137.0,139.0,137.0,139.0,22
15,Louisiana,Bossier Parish,96071.0,95236.0,10025.0,9466.0,1182.0,1249.0,1182.0,1249.0,22
17,Louisiana,Caddo Parish,173005.0,167054.0,18842.0,17428.0,2015.0,2018.0,2015.0,2018.0,22
19,Louisiana,Calcasieu Parish,152922.0,152998.0,16151.0,13452.0,1714.0,1665.0,1714.0,1665.0,22
21,Louisiana,Caldwell Parish,6700.0,6465.0,879.0,898.0,113.0,128.0,113.0,128.0,22
23,Louisiana,Cameron Parish,5177.0,5143.0,591.0,566.0,75.0,85.0,75.0,85.0,22
25,Louisiana,Catahoula Parish,6235.0,5868.0,708.0,685.0,94.0,101.0,94.0,101.0,22
27,Louisiana,Claiborne Parish,8725.0,8339.0,1040.0,939.0,140.0,149.0,140.0,149.0,22
29,Louisiana,Concordia Parish,12920.0,12290.0,1409.0,1276.0,189.0,198.0,189.0,198.0,22
31,Louisiana,De Soto Parish,19790.0,19672.0,2383.0,2258.0,305.0,312.0,305.0,312.0,22
33,Louisiana,East Baton Rouge Parish,326725.0,321950.0,38246.0,33770.0,3381.0,3397.0,3381.0,3397.0,22
35,Louisiana,East Carroll Parish,4250.0,3908.0,411.0,358.0,61.0,60.0,61.0,60.0,22
37,Louisiana,East Feliciana Parish,12109.0,11746.0,1222.0,1028.0,154.0,154.0,154.0,154.0,22
39,Louisiana,Evangeline Parish,23852.0,23496.0,2885.0,2771.0,383.0,418.0,383.0,418.0,22
41,Louisiana,Franklin Parish,13882.0,13526.0,1871.0,1644.0,234.0,239.0,234.0,239.0,22
43,Louisiana,Grant Parish,14362.0,14377.0,1676.0,1453.0,224.0,232.0,224.0,232.0,22
45,Louisiana,Iberia Parish,51310.0,50461.0,6592.0,5641.0,772.0,762.0,772.0,762.0,22
47,Louisiana,Iberville Parish,21355.0,20513.0,2043.0,1878.0,267.0,280.0,267.0,280.0,22
49,Louisiana,Jackson Parish,10428.0,10061.0,1134.0,1204.0,152.0,175.0,152.0,175.0,22
53,Louisiana,Jefferson Davis Parish,23182.0,22849.0,2632.0,2609.0,332.0,376.0,332.0,376.0,22
51,Louisiana,Jefferson Parish,307368.0,307527.0,45498.0,39124.0,3430.0,3386.0,3430.0,3386.0,22
59,Louisiana,La Salle Parish,9920.0,9939.0,1299.0,1306.0,163.0,183.0,163.0,183.0,22
55,Louisiana,Lafayette Parish,186421.0,185268.0,19679.0,19596.0,1987.0,2192.0,1987.0,2192.0,22
57,Louisiana,Lafourche Parish,70618.0,71048.0,9931.0,8814.0,990.0,1024.0,990.0,1024.0,22
61,Louisiana,Lincoln Parish,31442.0,30893.0,4094.0,3698.0,580.0,537.0,580.0,537.0,22
63,Louisiana,Livingston Parish,109585.0,112145.0,11767.0,10612.0,1335.0,1341.0,1335.0,1341.0,22
65,Louisiana,Madison Parish,7033.0,6523.0,707.0,634.0,99.0,106.0,99.0,106.0,22
67,Louisiana,Morehouse Parish,17468.0,16586.0,1837.0,1615.0,243.0,246.0,243.0,246.0,22
69,Louisiana,Natchitoches Parish,26471.0,25668.0,3042.0,2783.0,402.0,422.0,402.0,422.0,22
71,Louisiana,Orleans Parish,284007.0,276072.0,32121.0,30136.0,2726.0,2839.0,2726.0,2839.0,22
73,Louisiana,Ouachita Parish,112707.0,110136.0,11677.0,10833.0,1340.0,1347.0,1340.0,1347.0,22
75,Louisiana,Plaquemines Parish,17529.0,17108.0,2231.0,2341.0,265.0,319.0,265.0,319.0,22
77,Louisiana,Pointe Coupee Parish,15229.0,14816.0,1721.0,1587.0,212.0,229.0,212.0,229.0,22
79,Louisiana,Rapides Parish,93499.0,91726.0,11205.0,10175.0,1203.0,1242.0,1203.0,1242.0,22
81,Louisiana,Red River Parish,5987.0,5673.0,638.0,675.0,85.0,102.0,85.0,102.0,22
83,Louisiana,Richland Parish,13825.0,13462.0,1730.0,1685.0,224.0,242.0,224.0,242.0,22
85,Louisiana,Sabine Parish,16200.0,16163.0,2353.0,2208.0,264.0,290.0,264.0,290.0,22
87,Louisiana,St. Bernard Parish,36549.0,36623.0,4446.0,3993.0,528.0,548.0,528.0,548.0,22
89,Louisiana,St. Charles Parish,41789.0,41337.0,3228.0,2963.0,406.0,435.0,406.0,435.0,22
91,Louisiana,St. Helena Parish,6996.0,6860.0,918.0,780.0,124.0,126.0,124.0,126.0,22
93,Louisiana,St. James Parish,15716.0,15140.0,1370.0,1170.0,182.0,177.0,182.0,177.0,22
95,Louisiana,St. John the Baptist Parish,32721.0,31682.0,3243.0,2901.0,404.0,419.0,404.0,419.0,22
97,Louisiana,St. Landry Parish,60374.0,58627.0,7016.0,6686.0,813.0,898.0,813.0,898.0,22
99,Louisiana,St. Martin Parish,39581.0,38935.0,4678.0,4076.0,565.0,571.0,565.0,571.0,22
101,Louisiana,St. Mary Parish,35654.0,34403.0,4450.0,3963.0,506.0,538.0,506.0,538.0,22
103,Louisiana,St. Tammany Parish,194340.0,196700.0,19767.0,17517.0,1901.0,2011.0,1901.0,2011.0,22
105,Louisiana,Tangipahoa Parish,98914.0,100536.0,11986.0,10070.0,1354.0,1361.0,1354.0,1361.0,22
107,Louisiana,Tensas Parish,2834.0,2608.0,333.0,330.0,47.0,51.0,47.0,51.0,22
109,Louisiana,Terrebonne Parish,80610.0,79512.0,11841.0,11696.0,1220.0,1373.0,1220.0,1373.0,22
111,Louisiana,Union Parish,15231.0,14955.0,1750.0,1740.0,223.0,246.0,223.0,246.0,22
113,Louisiana,Vermilion Parish,44450.0,43569.0,5413.0,5563.0,610.0,727.0,610.0,727.0,22
115,Louisiana,Vernon Parish,35213.0,34025.0,3566.0,4119.0,431.0,555.0,431.0,555.0,22
117,Louisiana,Washington Parish,32215.0,31754.0,3744.0,3148.0,484.0,477.0,484.0,477.0,22
119,Louisiana,Webster Parish,26246.0,25860.0,3199.0,2711.0,409.0,389.0,409.0,389.0,22
121,Louisiana,West Baton Rouge Parish,20277.0,20168.0,1769.0,1673.0,242.0,256.0,242.0,256.0,22
123,Louisiana,West Carroll Parish,7303.0,7123.0,998.0,873.0,127.0,128.0,127.0,128.0,22
125,Louisiana,West Feliciana Parish,7460.0,7466.0,667.0,392.0,87.0,73.0,87.0,73.0,22
127,Louisiana,Winn Parish,8722.0,8535.0,957.0,900.0,128.0,134.0,128.0,134.0,22
1,Maine,Androscoggin County,77324.0,77818.0,8323.0,7573.0,877.0,917.0,877.0,917.0,23
3,Maine,Aroostook County,42569.0,42780.0,6194.0,5601.0,602.0,648.0,602.0,648.0,23
5,Maine,Cumberland County,215850.0,217623.0,18262.0,17573.0,1565.0,1753.0,1565.0,1753.0,23
7,Maine,Franklin County,19486.0,19698.0,2685.0,2178.0,318.0,311.0,318.0,311.0,23
9,Maine,Hancock County,35832.0,35515.0,4621.0,4494.0,497.0,563.0,497.0,563.0,23
11,Maine,Kennebec County,84435.0,86139.0,9885.0,8338.0,992.0,978.0,992.0,978.0,23
13,Maine,Knox County,24881.0,25061.0,3227.0,2809.0,355.0,376.0,355.0,376.0,23
15,Maine,Lincoln County,21201.0,21299.0,3345.0,2958.0,360.0,391.0,360.0,391.0,23
17,Maine,Oxford County,39076.0,39626.0,5035.0,4298.0,533.0,553.0,533.0,553.0,23
19,Maine,Penobscot County,102767.0,104611.0,13631.0,11080.0,1214.0,1151.0,1214.0,1151.0,23
21,Maine,Piscataquis County,10375.0,10711.0,1504.0,1355.0,180.0,191.0,180.0,191.0,23
23,Maine,Sagadahoc County,25213.0,25006.0,2470.0,2439.0,303.0,346.0,303.0,346.0,23
25,Maine,Somerset County,34040.0,34104.0,4684.0,4191.0,512.0,556.0,512.0,556.0,23
27,Maine,Waldo County,26326.0,25956.0,3393.0,3717.0,368.0,463.0,368.0,463.0,23
29,Maine,Washington County,19091.0,19854.0,3679.0,3037.0,373.0,374.0,373.0,374.0,23
31,Maine,York County,148369.0,148630.0,14025.0,13654.0,1298.0,1470.0,1298.0,1470.0,23
1,Maryland,Allegany County,46567.0,46126.0,2842.0,2660.0,380.0,404.0,380.0,404.0,24
3,Maryland,Anne Arundel County,455151.0,454102.0,23587.0,23638.0,2186.0,2600.0,2186.0,2600.0,24
5,Maryland,Baltimore County,619270.0,612816.0,46135.0,42567.0,3632.0,3762.0,3632.0,3762.0,24
510,Maryland,Baltimore city,451833.0,436701.0,34023.0,29574.0,3050.0,3025.0,3050.0,3025.0,24
9,Maryland,Calvert County,74526.0,74526.0,3299.0,3026.0,413.0,440.0,413.0,440.0,24
11,Maryland,Caroline County,25245.0,24839.0,2354.0,2505.0,289.0,356.0,289.0,356.0,24
13,Maryland,Carroll County,130832.0,130875.0,6153.0,5906.0,688.0,757.0,688.0,757.0,24
15,Maryland,Cecil County,80810.0,80634.0,4944.0,5020.0,580.0,694.0,580.0,694.0,24
17,Maryland,Charles County,134008.0,131614.0,6710.0,6909.0,777.0,929.0,777.0,929.0,24
19,Maryland,Dorchester County,22853.0,22411.0,1735.0,1670.0,226.0,262.0,226.0,262.0,24
21,Maryland,Frederick County,205838.0,210590.0,12034.0,10852.0,1232.0,1287.0,1232.0,1287.0,24
23,Maryland,Garrett County,20448.0,20323.0,1665.0,1529.0,223.0,235.0,223.0,235.0,24
25,Maryland,Harford County,201579.0,201739.0,9770.0,8818.0,1054.0,1131.0,1054.0,1131.0,24
27,Maryland,Howard County,265427.0,270286.0,12605.0,10919.0,1336.0,1347.0,1336.0,1347.0,24
29,Maryland,Kent County,11908.0,11642.0,1084.0,1060.0,140.0,159.0,140.0,159.0,24
31,Maryland,Montgomery County,805290.0,813802.0,70658.0,62813.0,4542.0,4474.0,4542.0,4474.0,24
33,Maryland,Prince George's County,682725.0,657691.0,77960.0,82832.0,4804.0,5345.0,4804.0,5345.0,24
35,Maryland,Queen Anne's County,38088.0,38463.0,2307.0,2126.0,277.0,309.0,277.0,309.0,24
39,Maryland,Somerset County,14902.0,14797.0,1209.0,933.0,171.0,158.0,171.0,158.0,24
37,Maryland,St. Mary's County,91091.0,91589.0,4997.0,4870.0,609.0,680.0,609.0,680.0,24
41,Maryland,Talbot County,23899.0,23582.0,2074.0,1876.0,255.0,271.0,255.0,271.0,24
43,Maryland,Washington County,109890.0,109616.0,7906.0,7414.0,888.0,950.0,888.0,950.0,24
45,Maryland,Wicomico County,75621.0,75019.0,6984.0,6771.0,836.0,905.0,836.0,905.0,24
47,Maryland,Worcester County,34406.0,34101.0,2747.0,2816.0,339.0,404.0,339.0,404.0,24
1,Massachusetts,Barnstable County,138103.0,137560.0,5496.0,4753.0,712.0,701.0,712.0,701.0,25
3,Massachusetts,Berkshire County,86911.0,86367.0,3482.0,2909.0,452.0,429.0,452.0,429.0,25
5,Massachusetts,Bristol County,438261.0,438294.0,17581.0,17165.0,1811.0,2049.0,1811.0,2049.0,25
7,Massachusetts,Dukes County,12215.0,12206.0,651.0,660.0,95.0,108.0,95.0,108.0,25
9,Massachusetts,Essex County,612622.0,613329.0,24645.0,22770.0,2404.0,2424.0,2404.0,2424.0,25
11,Massachusetts,Franklin County,51449.0,51147.0,1783.0,1664.0,247.0,266.0,247.0,266.0,25
13,Massachusetts,Hampden County,355567.0,352303.0,15798.0,14139.0,1788.0,1801.0,1788.0,1801.0,25
15,Massachusetts,Hampshire County,106920.0,106558.0,3540.0,3062.0,496.0,480.0,496.0,480.0,25
17,Massachusetts,Middlesex County,1279284.0,1287926.0,41317.0,38428.0,3333.0,3443.0,3333.0,3443.0,25
19,Massachusetts,Nantucket County,9289.0,9070.0,400.0,452.0,60.0,81.0,60.0,81.0,25
21,Massachusetts,Norfolk County,563836.0,568453.0,13598.0,13253.0,1447.0,1643.0,1447.0,1643.0,25
23,Massachusetts,Plymouth County,405678.0,403409.0,12445.0,11697.0,1366.0,1504.0,1366.0,1504.0,25
25,Massachusetts,Suffolk County,625098.0,625291.0,31313.0,24517.0,2964.0,2646.0,2964.0,2646.0,25
27,Massachusetts,Worcester County,651418.0,653708.0,23677.0,18743.0,2277.0,2090.0,2277.0,2090.0,25
1,Michigan,Alcona County,5914.0,5973.0,635.0,570.0,79.0,88.0,79.0,88.0,26
3,Michigan,Alger County,5315.0,5274.0,484.0,469.0,61.0,72.0,61.0,72.0,26
5,Michigan,Allegan County,90591.0,90669.0,6888.0,6823.0,768.0,867.0,768.0,867.0,26
7,Michigan,Alpena County,19819.0,19559.0,1501.0,1323.0,198.0,203.0,198.0,203.0,26
9,Michigan,Antrim County,15118.0,15190.0,1536.0,1393.0,178.0,185.0,178.0,185.0,26
11,Michigan,Arenac County,9874.0,9925.0,1001.0,899.0,117.0,127.0,117.0,127.0,26
13,Michigan,Baraga County,4933.0,4860.0,498.0,515.0,64.0,75.0,64.0,75.0,26
15,Michigan,Barry County,46298.0,46318.0,3186.0,3330.0,383.0,466.0,383.0,466.0,26
17,Michigan,Bay County,75205.0,74087.0,5631.0,5524.0,639.0,767.0,639.0,767.0,26
19,Michigan,Benzie County,11757.0,11763.0,1099.0,1062.0,136.0,150.0,136.0,150.0,26
21,Michigan,Berrien County,109360.0,108891.0,10145.0,8896.0,1026.0,1064.0,1026.0,1064.0,26
23,Michigan,Branch County,30696.0,30153.0,2877.0,3078.0,342.0,421.0,342.0,421.0,26
25,Michigan,Calhoun County,98822.0,98238.0,7646.0,6842.0,826.0,864.0,826.0,864.0,26
27,Michigan,Cass County,36918.0,36705.0,3207.0,2899.0,355.0,393.0,355.0,393.0,26
29,Michigan,Charlevoix County,17853.0,17795.0,1597.0,1431.0,193.0,204.0,193.0,204.0,26
31,Michigan,Cheboygan County,16182.0,16196.0,1626.0,1540.0,188.0,211.0,188.0,211.0,26
33,Michigan,Chippewa County,23097.0,23032.0,2568.0,2725.0,291.0,366.0,291.0,366.0,26
35,Michigan,Clare County,20806.0,20494.0,2229.0,2082.0,259.0,280.0,259.0,280.0,26
37,Michigan,Clinton County,61830.0,61889.0,3811.0,3506.0,445.0,489.0,445.0,489.0,26
39,Michigan,Crawford County,9451.0,9356.0,802.0,686.0,102.0,104.0,102.0,104.0,26
41,Michigan,Delta County,24514.0,24103.0,2023.0,2064.0,247.0,285.0,247.0,285.0,26
43,Michigan,Dickinson County,18103.0,17878.0,1224.0,1085.0,162.0,174.0,162.0,174.0,26
45,Michigan,Eaton County,82879.0,82246.0,5201.0,5053.0,620.0,681.0,620.0,681.0,26
47,Michigan,Emmet County,23362.0,23056.0,2058.0,2139.0,240.0,288.0,240.0,288.0,26
49,Michigan,Genesee County,305707.0,301905.0,21718.0,20007.0,2053.0,2233.0,2053.0,2233.0,26
51,Michigan,Gladwin County,16536.0,16547.0,1725.0,1515.0,203.0,214.0,203.0,214.0,26
53,Michigan,Gogebic County,8944.0,8816.0,836.0,779.0,108.0,118.0,108.0,118.0,26
55,Michigan,Grand Traverse County,67922.0,67953.0,5245.0,5166.0,601.0,717.0,601.0,717.0,26
57,Michigan,Gratiot County,26481.0,26101.0,1878.0,1825.0,243.0,269.0,243.0,269.0,26
59,Michigan,Hillsdale County,32203.0,32031.0,2843.0,2525.0,328.0,337.0,328.0,337.0,26
61,Michigan,Houghton County,24527.0,23756.0,2243.0,2410.0,299.0,370.0,299.0,370.0,26
63,Michigan,Huron County,20851.0,20646.0,1883.0,1541.0,210.0,208.0,210.0,208.0,26
65,Michigan,Ingham County,217616.0,217885.0,17593.0,14657.0,1818.0,1742.0,1818.0,1742.0,26
