county_state,countyfips,state_name,county_name,NIC_2019,NIC_2020,NUI_2019,NUI_2020,nic_moe_2019,nic_moe_2020,nui_moe_2019,nui_moe_2020,statefips
"Ascension Parish, LA",5,LA,Ascension Parish,102236.0,103305.0,8059.0,7501.0,925.0,995.0,925.0,995.0,22
"Assumption Parish, LA",7,LA,Assumption Parish,15822.0,15291.0,1771.0,1660.0,228.0,243.0,228.0,243.0,22
"Avoyelles Parish, LA",9,LA,Avoyelles Parish,26993.0,26500.0,3206.0,3035.0,397.0,427.0,397.0,427.0,22
"Beauregard Parish, LA",11,LA,Beauregard Parish,27046.0,27328.0,3327.0,3104.0,387.0,411.0,387.0,411.0,22
"Bienville Parish, LA",13,LA,Bienville Parish,9220.0,8910.0,971.0,900.0,137.0,139.0,137.0,139.0,22
"Bossier Parish, LA",15,LA,Bossier Parish,96071.0,95236.0,10025.0,9466.0,1182.0,1249.0,1182.0,1249.0,22
"Caddo Parish, LA",17,LA,Caddo Parish,173005.0,167054.0,18842.0,17428.0,2015.0,2018.0,2015.0,2018.0,22
"Calcasieu Parish, LA",19,LA,Calcasieu Parish,152922.0,152998.0,16151.0,13452.0,1714.0,1665.0,1714.0,1665.0,22
"Caldwell Parish, LA",21,LA,Caldwell Parish,6700.0,6465.0,879.0,898.0,113.0,128.0,113.0,128.0,22
"Cameron Parish, LA",23,LA,Cameron Parish,5177.0,5143.0,591.0,566.0,75.0,85.0,75.0,85.0,22
"Catahoula Parish, LA",25,LA,Catahoula Parish,6235.0,5868.0,708.0,685.0,94.0,101.0,94.0,101.0,22
"Claiborne Parish, LA",27,LA,Claiborne Parish,8725.0,8339.0,1040.0,939.0,140.0,149.0,140.0,149.0,22
"Concordia Parish, LA",29,LA,Concordia Parish,12920.0,12290.0,1409.0,1276.0,189.0,198.0,189.0,198.0,22
"De Soto Parish, LA",31,LA,De Soto Parish,19790.0,19672.0,2383.0,2258.0,305.0,312.0,305.0,312.0,22
"East Baton Rouge Parish, LA",33,LA,East Baton Rouge Parish,326725.0,321950.0,38246.0,33770.0,3381.0,3397.0,3381.0,3397.0,22
"East Carroll Parish, LA",35,LA,East Carroll Parish,4250.0,3908.0,411.0,358.0,61.0,60.0,61.0,60.0,22
"East Feliciana Parish, LA",37,LA,East Feliciana Parish,12109.0,11746.0,1222.0,1028.0,154.0,154.0,154.0,154.0,22
"Evangeline Parish, LA",39,LA,Evangeline Parish,23852.0,23496.0,2885.0,2771.0,383.0,418.0,383.0,418.0,22
"Franklin Parish, LA",41,LA,Franklin Parish,13882.0,13526.0,1871.0,1644.0,234.0,239.0,234.0,239.0,22
"Grant Parish, LA",43,LA,Grant Parish,14362.0,14377.0,1676.0,1453.0,224.0,232.0,224.0,232.0,22
"Iberia Parish, LA",45,LA,Iberia Parish,51310.0,50461.0,6592.0,5641.0,772.0,762.0,772.0,762.0,22
"Iberville Parish, LA",47,LA,Iberville Parish,21355.0,20513.0,2043.0,1878.0,267.0,280.0,267.0,280.0,22
"Jackson Parish, LA",49,LA,Jackson Parish,10428.0,10061.0,1134.0,1204.0,152.0,175.0,152.0,175.0,22
"Jefferson Davis Parish, LA",53,LA,Jefferson Davis Parish,23182.0,22849.0,2632.0,2609.0,332.0,376.0,332.0,376.0,22
"Jefferson Parish, LA",51,LA,Jefferson Parish,307368.0,307527.0,45498.0,39124.0,3430.0,3386.0,3430.0,3386.0,22
"La Salle Parish, LA",59,LA,La Salle Parish,9920.0,9939.0,1299.0,1306.0,163.0,183.0,163.0,183.0,22
"Lafayette Parish, LA",55,LA,Lafayette Parish,186421.0,185268.0,19679.0,19596.0,1987.0,2192.0,1987.0,2192.0,22
"Lafourche Parish, LA",57,LA,Lafourche Parish,70618.0,71048.0,9931.0,8814.0,990.0,1024.0,990.0,1024.0,22
"Lincoln Parish, LA",61,LA,Lincoln Parish,31442.0,30893.0,4094.0,3698.0,580.0,537.0,580.0,537.0,22
"Livingston Parish, LA",63,LA,Livingston Parish,109585.0,112145.0,11767.0,10612.0,1335.0,1341.0,1335.0,1341.0,22
"Madison Parish, LA",65,LA,Madison Parish,7033.0,6523.0,707.0,634.0,99.0,106.0,99.0,106.0,22
"Morehouse Parish, LA",67,LA,Morehouse Parish,17468.0,16586.0,1837.0,1615.0,243.0,246.0,243.0,246.0,22
"Natchitoches Parish, LA",69,LA,Natchitoches Parish,26471.0,25668.0,3042.0,2783.0,402.0,422.0,402.0,422.0,22
"Orleans Parish, LA",71,LA,Orleans Parish,284007.0,276072.0,32121.0,30136.0,2726.0,2839.0,2726.0,2839.0,22
"Ouachita Parish, LA",73,LA,Ouachita Parish,112707.0,110136.0,11677.0,10833.0,1340.0,1347.0,1340.0,1347.0,22
"Plaquemines Parish, LA",75,LA,Plaquemines Parish,17529.0,17108.0,2231.0,2341.0,265.0,319.0,265.0,319.0,22
"Pointe Coupee Parish, LA",77,LA,Pointe Coupee Parish,15229.0,14816.0,1721.0,1587.0,212.0,229.0,212.0,229.0,22
"Rapides Parish, LA",79,LA,Rapides Parish,93499.0,91726.0,11205.0,10175.0,1203.0,1242.0,1203.0,1242.0,22
"Red River Parish, LA",81,LA,Red River Parish,5987.0,5673.0,638.0,675.0,85.0,102.0,85.0,102.0,22
"Richland Parish, LA",83,LA,Richland Parish,13825.0,13462.0,1730.0,1685.0,224.0,242.0,224.0,242.0,22
"Sabine Parish, LA",85,LA,Sabine Parish,16200.0,16163.0,2353.0,2208.0,264.0,290.0,264.0,290.0,22
"St. Bernard Parish, LA",87,LA,St. Bernard Parish,36549.0,36623.0,4446.0,3993.0,528.0,548.0,528.0,548.0,22
"St. Charles Parish, LA",89,LA,St. Charles Parish,41789.0,41337.0,3228.0,2963.0,406.0,435.0,406.0,435.0,22
"St. Helena Parish, LA",91,LA,St. Helena Parish,6996.0,6860.0,918.0,780.0,124.0,126.0,124.0,126.0,22
"St. James Parish, LA",93,LA,St. James Parish,15716.0,15140.0,1370.0,1170.0,182.0,177.0,182.0,177.0,22
"St. John the Baptist Parish, LA",95,LA,St. John the Baptist Parish,32721.0,31682.0,3243.0,2901.0,404.0,419.0,404.0,419.0,22
"St. Landry Parish, LA",97,LA,St. Landry Parish,60374.0,58627.0,7016.0,6686.0,813.0,898.0,813.0,898.0,22
"St. Martin Parish, LA",99,LA,St. Martin Parish,39581.0,38935.0,4678.0,4076.0,565.0,571.0,565.0,571.0,22
"St. Mary Parish, LA",101,LA,St. Mary Parish,35654.0,34403.0,4450.0,3963.0,506.0,538.0,506.0,538.0,22
"St. Tammany Parish, LA",103,LA,St. Tammany Parish,194340.0,196700.0,19767.0,17517.0,1901.0,2011.0,1901.0,2011.0,22
"Tangipahoa Parish, LA",105,LA,Tangipahoa Parish,98914.0,100536.0,11986.0,10070.0,1354.0,1361.0,1354.0,1361.0,22
"Tensas Parish, LA",107,LA,Tensas Parish,2834.0,2608.0,333.0,330.0,47.0,51.0,47.0,51.0,22
"Terrebonne Parish, LA",109,LA,Terrebonne Parish,80610.0,79512.0,11841.0,11696.0,1220.0,1373.0,1220.0,1373.0,22
"Union Parish, LA",111,LA,Union Parish,15231.0,14955.0,1750.0,1740.0,223.0,246.0,223.0,246.0,22
"Vermilion Parish, LA",113,LA,Vermilion Parish,44450.0,43569.0,5413.0,5563.0,610.0,727.0,610.0,727.0,22
"Vernon Parish, LA",115,LA,Vernon Parish,35213.0,34025.0,3566.0,4119.0,431.0,555.0,431.0,555.0,22
"Washington Parish, LA",117,LA,Washington Parish,32215.0,31754.0,3744.0,3148.0,484.0,477.0,484.0,477.0,22
"Webster Parish, LA",119,LA,Webster Parish,26246.0,25860.0,3199.0,2711.0,409.0,389.0,409.0,389.0,22
"West Baton Rouge Parish, LA",121,LA,West Baton Rouge Parish,20277.0,20168.0,1769.0,1673.0,242.0,256.0,242.0,256.0,22
"West Carroll Parish, LA",123,LA,West Carroll Parish,7303.0,7123.0,998.0,873.0,127.0,128.0,127.0,128.0,22
"West Feliciana Parish, LA",125,LA,West Feliciana Parish,7460.0,7466.0,667.0,392.0,87.0,73.0,87.0,73.0,22
"Winn Parish, LA",127,LA,Winn Parish,8722.0,8535.0,957.0,900.0,128.0,134.0,128.0,134.0,22
"Androscoggin County, ME",1,ME,Androscoggin County,77324.0,77818.0,8323.0,7573.0,877.0,917.0,877.0,917.0,23
"Aroostook County, ME",3,ME,Aroostook County,42569.0,42780.0,6194.0,5601.0,602.0,648.0,602.0,648.0,23
"Cumberland County, ME",5,ME,Cumberland County,215850.0,217623.0,18262.0,17573.0,1565.0,1753.0,1565.0,1753.0,23
"Franklin County, ME",7,ME,Franklin County,19486.0,19698.0,2685.0,2178.0,318.0,311.0,318.0,311.0,23
"Hancock County, ME",9,ME,Hancock County,35832.0,35515.0,4621.0,4494.0,497.0,563.0,497.0,563.0,23
"Kennebec County, ME",11,ME,Kennebec County,84435.0,86139.0,9885.0,8338.0,992.0,978.0,992.0,978.0,23
"Knox County, ME",13,ME,Knox County,24881.0,25061.0,3227.0,2809.0,355.0,376.0,355.0,376.0,23
"Lincoln County, ME",15,ME,Lincoln County,21201.0,21299.0,3345.0,2958.0,360.0,391.0,360.0,391.0,23
"Oxford County, ME",17,ME,Oxford County,39076.0,39626.0,5035.0,4298.0,533.0,553.0,533.0,553.0,23
"Penobscot County, ME",19,ME,Penobscot County,102767.0,104611.0,13631.0,11080.0,1214.0,1151.0,1214.0,1151.0,23
"Piscataquis County, ME",21,ME,Piscataquis County,10375.0,10711.0,1504.0,1355.0,180.0,191.0,180.0,191.0,23
"Sagadahoc County, ME",23,ME,Sagadahoc County,25213.0,25006.0,2470.0,2439.0,303.0,346.0,303.0,346.0,23
"Somerset County, ME",25,ME,Somerset County,34040.0,34104.0,4684.0,4191.0,512.0,556.0,512.0,556.0,23
"Waldo County, ME",27,ME,Waldo County,26326.0,25956.0,3393.0,3717.0,368.0,463.0,368.0,463.0,23
"Washington County, ME",29,ME,Washington County,19091.0,19854.0,3679.0,3037.0,373.0,374.0,373.0,374.0,23
"York County, ME",31,ME,York County,148369.0,148630.0,14025.0,13654.0,1298.0,1470.0,1298.0,1470.0,23
"Allegany County, MD",1,MD,Allegany County,46567.0,46126.0,2842.0,2660.0,380.0,404.0,380.0,404.0,24
"Anne Arundel County, MD",3,MD,Anne Arundel County,455151.0,454102.0,23587.0,23638.0,2186.0,2600.0,2186.0,2600.0,24
"Baltimore County, MD",5,MD,Baltimore County,619270.0,612816.0,46135.0,42567.0,3632.0,3762.0,3632.0,3762.0,24
"Baltimore city, MD",510,MD,Baltimore city,451833.0,436701.0,34023.0,29574.0,3050.0,3025.0,3050.0,3025.0,24
"Calvert County, MD",9,MD,Calvert County,74526.0,74526.0,3299.0,3026.0,413.0,440.0,413.0,440.0,24
"Caroline County, MD",11,MD,Caroline County,25245.0,24839.0,2354.0,2505.0,289.0,356.0,289.0,356.0,24
"Carroll County, MD",13,MD,Carroll County,130832.0,130875.0,6153.0,5906.0,688.0,757.0,688.0,757.0,24
"Cecil County, MD",15,MD,Cecil County,80810.0,80634.0,4944.0,5020.0,580.0,694.0,580.0,694.0,24
"Charles County, MD",17,MD,Charles County,134008.0,131614.0,6710.0,6909.0,777.0,929.0,777.0,929.0,24
"Dorchester County, MD",19,MD,Dorchester County,22853.0,22411.0,1735.0,1670.0,226.0,262.0,226.0,262.0,24
"Frederick County, MD",21,MD,Frederick County,205838.0,210590.0,12034.0,10852.0,1232.0,1287.0,1232.0,1287.0,24
"Garrett County, MD",23,MD,Garrett County,20448.0,20323.0,1665.0,1529.0,223.0,235.0,223.0,235.0,24
"Harford County, MD",25,MD,Harford County,201579.0,201739.0,9770.0,8818.0,1054.0,1131.0,1054.0,1131.0,24
"Howard County, MD",27,MD,Howard County,265427.0,270286.0,12605.0,10919.0,1336.0,1347.0,1336.0,1347.0,24
"Kent County, MD",29,MD,Kent County,11908.0,11642.0,1084.0,1060.0,140.0,159.0,140.0,159.0,24
"Montgomery County, MD",31,MD,Montgomery County,805290.0,813802.0,70658.0,62813.0,4542.0,4474.0,4542.0,4474.0,24
"Prince George's County, MD",33,MD,Prince George's County,682725.0,657691.0,77960.0,82832.0,4804.0,5345.0,4804.0,5345.0,24
"Queen Anne's County, MD",35,MD,Queen Anne's County,38088.0,38463.0,2307.0,2126.0,277.0,309.0,277.0,309.0,24
"Somerset County, MD",39,MD,Somerset County,14902.0,14797.0,1209.0,933.0,171.0,158.0,171.0,158.0,24
"St. Mary's County, MD",37,MD,St. Mary's County,91091.0,91589.0,4997.0,4870.0,609.0,680.0,609.0,680.0,24
"Talbot County, MD",41,MD,Talbot County,23899.0,23582.0,2074.0,1876.0,255.0,271.0,255.0,271.0,24
"Washington County, MD",43,MD,Washington County,109890.0,109616.0,7906.0,7414.0,888.0,950.0,888.0,950.0,24
"Wicomico County, MD",45,MD,Wicomico County,75621.0,75019.0,6984.0,6771.0,836.0,905.0,836.0,905.0,24
"Worcester County, MD",47,MD,Worcester County,34406.0,34101.0,2747.0,2816.0,339.0,404.0,339.0,404.0,24
"Barnstable County, MA",1,MA,Barnstable County,138103.0,137560.0,5496.0,4753.0,712.0,701.0,712.0,701.0,25
"Berkshire County, MA",3,MA,Berkshire County,86911.0,86367.0,3482.0,2909.0,452.0,429.0,452.0,429.0,25
"Bristol County, MA",5,MA,Bristol County,438261.0,438294.0,17581.0,17165.0,1811.0,2049.0,1811.0,2049.0,25
"Dukes County, MA",7,MA,Dukes County,12215.0,12206.0,651.0,660.0,95.0,108.0,95.0,108.0,25
"Essex County, MA",9,MA,Essex County,612622.0,613329.0,24645.0,22770.0,2404.0,2424.0,2404.0,2424.0,25
"Franklin County, MA",11,MA,Franklin County,51449.0,51147.0,1783.0,1664.0,247.0,266.0,247.0,266.0,25
"Hampden County, MA",13,MA,Hampden County,355567.0,352303.0,15798.0,14139.0,1788.0,1801.0,1788.0,1801.0,25
"Hampshire County, MA",15,MA,Hampshire County,106920.0,106558.0,3540.0,3062.0,496.0,480.0,496.0,480.0,25
"Middlesex County, MA",17,MA,Middlesex County,1279284.0,1287926.0,41317.0,38428.0,3333.0,3443.0,3333.0,3443.0,25
"Nantucket County, MA",19,MA,Nantucket County,9289.0,9070.0,400.0,452.0,60.0,81.0,60.0,81.0,25
"Norfolk County, MA",21,MA,Norfolk County,563836.0,568453.0,13598.0,13253.0,1447.0,1643.0,1447.0,1643.0,25
"Plymouth County, MA",23,MA,Plymouth County,405678.0,403409.0,12445.0,11697.0,1366.0,1504.0,1366.0,1504.0,25
"Suffolk County, MA",25,MA,Suffolk County,625098.0,625291.0,31313.0,24517.0,2964.0,2646.0,2964.0,2646.0,25
"Worcester County, MA",27,MA,Worcester County,651418.0,653708.0,23677.0,18743.0,2277.0,2090.0,2277.0,2090.0,25
"Alcona County, MI",1,MI,Alcona County,5914.0,5973.0,635.0,570.0,79.0,88.0,79.0,88.0,26
"Alger County, MI",3,MI,Alger County,5315.0,5274.0,484.0,469.0,61.0,72.0,61.0,72.0,26
"Allegan County, MI",5,MI,Allegan County,90591.0,90669.0,6888.0,6823.0,768.0,867.0,768.0,867.0,26
"Alpena County, MI",7,MI,Alpena County,19819.0,19559.0,1501.0,1323.0,198.0,203.0,198.0,203.0,26
"Antrim County, MI",9,MI,Antrim County,15118.0,15190.0,1536.0,1393.0,178.0,185.0,178.0,185.0,26
"Arenac County, MI",11,MI,Arenac County,9874.0,9925.0,1001.0,899.0,117.0,127.0,117.0,127.0,26
"Baraga County, MI",13,MI,Baraga County,4933.0,4860.0,498.0,515.0,64.0,75.0,64.0,75.0,26
"Barry County, MI",15,MI,Barry County,46298.0,46318.0,3186.0,3330.0,383.0,466.0,383.0,466.0,26
"Bay County, MI",17,MI,Bay County,75205.0,74087.0,5631.0,5524.0,639.0,767.0,639.0,767.0,26
"Benzie County, MI",19,MI,Benzie County,11757.0,11763.0,1099.0,1062.0,136.0,150.0,136.0,150.0,26
"Berrien County, MI",21,MI,Berrien County,109360.0,108891.0,10145.0,8896.0,1026.0,1064.0,1026.0,1064.0,26
"Branch County, MI",23,MI,Branch County,30696.0,30153.0,2877.0,3078.0,342.0,421.0,342.0,421.0,26
"Calhoun County, MI",25,MI,Calhoun County,98822.0,98238.0,7646.0,6842.0,826.0,864.0,826.0,864.0,26
"Cass County, MI",27,MI,Cass County,36918.0,36705.0,3207.0,2899.0,355.0,393.0,355.0,393.0,26
"Charlevoix County, MI",29,MI,Charlevoix County,17853.0,17795.0,1597.0,1431.0,193.0,204.0,193.0,204.0,26
"Cheboygan County, MI",31,MI,Cheboygan County,16182.0,16196.0,1626.0,1540.0,188.0,211.0,188.0,211.0,26
"Chippewa County, MI",33,MI,Chippewa County,23097.0,23032.0,2568.0,2725.0,291.0,366.0,291.0,366.0,26
"Clare County, MI",35,MI,Clare County,20806.0,20494.0,2229.0,2082.0,259.0,280.0,259.0,280.0,26
"Clinton County, MI",37,MI,Clinton County,61830.0,61889.0,3811.0,3506.0,445.0,489.0,445.0,489.0,26
"Crawford County, MI",39,MI,Crawford County,9451.0,9356.0,802.0,686.0,102.0,104.0,102.0,104.0,26
"Delta County, MI",41,MI,Delta County,24514.0,24103.0,2023.0,2064.0,247.0,285.0,247.0,285.0,26
"Dickinson County, MI",43,MI,Dickinson County,18103.0,17878.0,1224.0,1085.0,162.0,174.0,162.0,174.0,26
"Eaton County, MI",45,MI,Eaton County,82879.0,82246.0,5201.0,5053.0,620.0,681.0,620.0,681.0,26
"Emmet County, MI",47,MI,Emmet County,23362.0,23056.0,2058.0,2139.0,240.0,288.0,240.0,288.0,26
